i,0,20200721,072303,36,5,1089,135,1123,176,CAM0/20200721072303.jpg
i,0,20200721,073348,26,6,1104,680,1154,725,CAM0/20200721073348.jpg
i,0,20200721,073400,21,6,1104,682,1154,725,CAM0/20200721073400.jpg
i,0,20200721,073406,20,6,1104,680,1154,723,CAM0/20200721073406.jpg
i,0,20200721,073506,20,6,1107,679,1153,726,CAM0/20200721073506.jpg
i,0,20200721,073512,23,6,1107,678,1154,723,CAM0/20200721073512.jpg
i,0,20200721,073521,22,6,1106,679,1155,723,CAM0/20200721073521.jpg
i,0,20200721,073548,24,6,1105,679,1153,724,CAM0/20200721073548.jpg
i,0,20200721,073600,21,6,1105,679,1153,723,CAM0/20200721073600.jpg
i,0,20200721,073603,28,6,1104,679,1154,723,CAM0/20200721073603.jpg
i,0,20200721,073606,25,6,1104,679,1155,720,CAM0/20200721073606.jpg
i,0,20200721,073615,20,6,1107,679,1154,723,CAM0/20200721073615.jpg
i,0,20200721,073627,20,6,1106,682,1154,725,CAM0/20200721073627.jpg
i,0,20200721,073645,23,6,1104,680,1154,723,CAM0/20200721073645.jpg
i,0,20200721,073718,34,6,1103,680,1154,724,CAM0/20200721073718.jpg
i,0,20200721,073721,25,6,1105,678,1154,719,CAM0/20200721073721.jpg
i,0,20200721,073748,21,6,1104,679,1153,726,CAM0/20200721073748.jpg
i,0,20200721,073751,27,6,1104,680,1155,725,CAM0/20200721073751.jpg
i,0,20200721,073757,20,6,1105,681,1154,727,CAM0/20200721073757.jpg
i,0,20200721,073809,21,6,1104,681,1154,725,CAM0/20200721073809.jpg
i,0,20200721,073812,22,6,1105,680,1155,725,CAM0/20200721073812.jpg
i,0,20200721,073815,23,6,1105,678,1154,722,CAM0/20200721073815.jpg
i,0,20200721,073839,28,6,1106,678,1154,723,CAM0/20200721073839.jpg
i,0,20200721,073842,30,6,1104,679,1154,724,CAM0/20200721073842.jpg
i,0,20200721,073900,21,6,1104,681,1154,722,CAM0/20200721073900.jpg
i,0,20200721,073918,26,6,1103,681,1155,725,CAM0/20200721073918.jpg
i,0,20200721,073921,25,6,1104,681,1155,726,CAM0/20200721073921.jpg
i,0,20200721,073924,24,6,1103,681,1155,725,CAM0/20200721073924.jpg
